,lines,name
312,i'm just tryin' to figure it out would you knock it off sam, casino 
313,plus at the most three suits a thousand apiece that still leaves what around ten thousand at the most which is impossible for him, casino 
314,yeah but even if you bought him a watch a really nice watch one that he thought was nice and he doesn't know what the fuck a good watch is so you go five ten twelve grand, casino 
315,yeah yeah, casino 
316,i bought him a watch too first of all he's not gonna wear f thousand dollar suits but let's say he did which he won't how you gonna get fitted for twenty five suits in three days i um i mean how could you get fitted that fast i can't get fitted that fast and i pay twice as much, casino 
317,the good part was i had amy back so we went home had the housekeeper stay over put the kid to bed i calmed myself down and we went to dinner i tried to keep things nice and civil you know but hey twenty five thousand for three suits that doesn't make much sense mm hm, casino 
318,mm hm twenty five thousand for clothes and a watch, casino 
319,he wanted a watch too twenty five thousand for clothes, casino 
320,he needed some clothes with the money, casino 
321,with what so what'd ya do with it, casino 
322,all right okay, casino 
323,okay no big deal that's okay yeah he got his twenty five that i'll live with any more i couldn't yeah yeah i got the rest, casino 
324,the rest of the two million is still there and, casino 
325,yeah twenty five thousand, casino 
326,it's under it's uh it's under twenty five, casino 
327,how serious pretty serious, casino 
328,under what's it, casino 
329,i i made some mistakes and i spent some money i gotta tell ya, casino 
330,what about the money uh where's the box i under understand that i i know i fucked up, casino 
331,right uh i don't know i gotta tell you i don't know, casino 
332,what i mean is you think if uh do you think if i came back do you think you could forgive me what do you mean, casino 
333,do you i mean i don't think she should go by herself please that's all i'm askin' you, casino 
334,uh uh uh i'm not gonna ask you where you are just please put amy on a plane just put her on right away any plane to get her here right away listen, casino 
335,hi it's me just who you wanted to talk to right hello, casino 
336,yeah they're gonna kidnap my kid what do you want well that's why i'm here she wants to come back but she's afraid you're gonna whack her out, casino 
337,look in my eyes look in my eyes we had a deal remember that he said if it didn't work out between us that i could get my things and i could leave, casino 
338,i mean she's only sober about two hours a day it's usually from eleven in the morning until one in the afternoon and if i gave her her money and her jewels now you know what she's gonna do she's gonna piss it all away in about a year and then where will she be where would you be then comin' right back to me right back to me or finding some other excuse to come and i i yeah and i get a sprained fuckin' elbow, casino 
